date,planet_path,alignment
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-10-01.tif,False
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.16N/planet/16N/11E-89N/2065_3647_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-10-01.tif,True
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.31N/planet/31N/30E-161N/4223_3246_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-10-01.tif,True
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.32N/planet/32N/14E-212N/4254_2915_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-10-01.tif,True
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.54N/planet/54N/22E-198N/7312_3008_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-10-01.tif,True
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.15N/planet/15N/30E-66N/2029_3764_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-07-01.tif,True
2019-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-08-01.tif,True
2019-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-09-01.tif,True
2019-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-10-01.tif,True
2019-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-11-01.tif,True
2019-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.20N/planet/20N/27E-76N/2697_3715_13/PF-SR/2019-12-01.tif,True
2018-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-01-01.tif,True
2018-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-02-01.tif,True
2018-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-03-01.tif,True
2018-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-04-01.tif,True
2018-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-05-01.tif,True
2018-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-06-01.tif,True
2018-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-07-01.tif,True
2018-08-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-08-01.tif,True
2018-09-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-09-01.tif,True
2018-10-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-10-01.tif,True
2018-11-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-11-01.tif,True
2018-12-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2018-12-01.tif,True
2019-01-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-01-01.tif,True
2019-02-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-02-01.tif,True
2019-03-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-03-01.tif,True
2019-04-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-04-01.tif,True
2019-05-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-05-01.tif,True
2019-06-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-06-01.tif,True
2019-07-01,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.35S/planet/35S/32E-409N/4768_4131_13/PF-SR/2019-07-01.tif,True
